Grover Beach,35.12145599999999,-120.626644, 100
Westminster,33.7309281,-117.97262979999999, 100
Long Beach,33.7883943,-118.1080725, 100
Long Beach,33.8350173,-118.1889413, 100
Fullerton,33.8700498,-117.9673462, 100
El Monte,34.075573,-118.008123, 100
Fullerton,33.85981,-117.9250115, 100
Long Beach,33.76826399999999,-118.176987, 100
Lakewood,33.8328615,-118.1603436, 100
Artesia,33.8727196,-118.0721705, 100
Long Beach,33.7690909,-118.1922195, 100
Fountain Valley,33.7164646,-117.9637038, 100
Lakewood,33.8458303,-118.0956937, 100
Long Beach,33.7749565,-118.1457044, 100
Westminster,33.7516279,-118.006652, 100
Signal Hill,33.7901935,-118.1592858, 100
Norwalk,33.917305,-118.0693506, 100
La Palma,33.8582336,-118.0387771, 100
South Gate,33.947212,-118.213641, 100
Arvin,35.209404,-118.841704, 100
Lancaster,34.6599729,-118.1884214, 100
Taft,35.1502842,-119.4558146, 100
Bakersfield,35.411857,-119.058448, 100
Bakersfield,35.3974666,-119.1106988, 100
Lancaster,34.6890533,-118.113015, 100
Lancaster,34.7036609,-118.125701, 100
Bakersfield,35.4090348,-119.0207158, 100
Bakersfield,35.3693304,-119.1095509, 100
Bakersfield,35.3537135,-119.0437106, 100
Bakersfield,35.3538867,-118.9315099, 100
Bakersfield,35.3972064,-119.0077812, 100
Atascadero,35.47704,-120.6563024, 100
Paso Robles,35.6386956,-120.6926463, 100
Pismo Beach,35.1366686,-120.6384191, 100
San Luis Obispo,35.2914198,-120.6600812, 100
San Luis Obispo,35.2841859,-120.6567401, 100
San Luis Obispo,35.2780324,-120.6643654, 100
Santa Maria,34.9724707,-120.4350958, 100
Arroyo Grande,35.1189506,-120.5909287, 100
Grover Beach,35.12145599999999,-120.626644, 100
Millbrae,37.6020855,-122.3923757, 100
Morgan Hill,37.1277084,-121.6600861, 100
San Francisco,37.780882,-122.474169, 100
San Leandro,37.6910189,-122.152891, 100
Menlo Park,37.4557474,-122.1829261, 100
San Francisco,37.742666,-122.490045, 100
Mountain View,37.4158448,-122.07729, 100
Daly City,37.6929808,-122.4742165, 100
South San Francisco,37.6496627,-122.4689549, 100
Mill Valley,37.8985431,-122.5376224, 100
San Francisco,37.7895975,-122.4042789, 100
San Mateo,37.573534,-122.334446, 100
Alamo,37.8474001,-122.0308397, 100
San Mateo,37.55478799999999,-122.303095, 100
Dublin,37.70581689999999,-121.9222574, 100
San Francisco,37.7123128,-122.4030922, 100
Oakland,37.834671900000004,-122.2121825, 100
Palo Alto,37.447958,-122.161254, 100
Palo Alto,37.4331546,-122.1278103, 100
Milpitas,37.4549436,-121.9164086, 100
Hollister,36.8466288,-121.4022151, 100
Merced,37.3188042,-120.4683734, 100
Madera,36.974085,-120.05589, 100
Oakdale,37.7681262,-120.8433699, 100
Stockton,37.9867984,-121.3212953, 100
Stockton,37.9643519,-121.336973, 100
Modesto,37.6578126,-120.9579118, 100
Fresno,36.8365902,-119.8798439, 100
Turlock,37.5158059,-120.8484125, 100
Fresno,36.8086787,-119.8259378, 100
Fresno,36.842927,-119.790111, 100
Fresno,36.7940133,-119.8675067, 100
Fresno,36.764579499999996,-119.8081592, 100
Manteca,37.81801919999999,-121.2178355, 100
Fresno,36.7936497,-119.8444155, 100
Stockton,38.0299349,-121.293957, 100
Fresno,36.7940985,-119.7919184, 100
Davis,38.54921,-121.735087, 100
Sacramento,38.579557199999996,-121.4882219, 100
Sacramento,38.5557659,-121.5011622, 100
Sacramento,38.5168068,-121.5171695, 100
Rocklin,38.79597,-121.2893884, 100
Rocklin,38.810834,-121.2827168, 100
Sacramento,38.5472954,-121.3574203, 100
Sacramento,38.4688324,-121.4261914, 100
Fair Oaks,38.663914,-121.243808, 100
Woodland,38.67744,-121.7643692, 100
Sacramento,38.5956307,-121.4020559, 100
Sacramento,38.6612288,-121.3464225, 100
Sacramento,38.55722859999999,-121.4105173, 100
West Sacramento,38.572851,-121.579025, 100
Sacramento,38.6734426,-121.3550203, 100
Roseville,38.726945,-121.250967, 100
Citrus Heights,38.707735,-121.314982, 100
Folsom,38.70668149999999,-121.1702724, 100
Sacramento,38.6283839,-121.382594, 100
Rancho Palos Verdes,33.7491379,-118.40723, 100
Irvine,33.6870618,-117.8552061, 100
Westminster,33.7309281,-117.97262979999999, 100
Long Beach,33.7883943,-118.1080725, 100
Irvine,33.66917520000001,-117.7654926, 100
Long Beach,33.8350173,-118.1889413, 100
Santa Ana,33.7004874,-117.8879276, 100
Torrance,33.8163012,-118.3095359, 100
Fullerton,33.8700498,-117.9673462, 100
Santa Monica,34.0210438,-118.4959022, 100
Long Beach,33.76826399999999,-118.176987, 100
Fountain Valley,33.7164646,-117.9637038, 100
Fullerton,33.85981,-117.9250115, 100
Huntington Beach,33.67615000000001,-117.989053, 100
Torrance,33.8229213,-118.3516667, 100
Lakewood,33.8328615,-118.1603436, 100
Irvine,33.6441029,-117.7441362, 100
Long Beach,33.7749565,-118.1457044, 100
Anaheim,33.8651924,-117.8630427, 100
Paso Robles,35.6386956,-120.6926463, 100
Atascadero,35.47704,-120.6563024, 100
Visalia,36.319977,-119.3143369, 100
Hanford,36.3279288,-119.6550275, 100
Azusa,34.1456666,-117.9073932, 100
Rancho Palos Verdes,33.7491379,-118.40723, 100
West Covina,34.07485,-117.9081885, 100
Westminster,33.7309281,-117.97262979999999, 100
Los Angeles,34.0737723,-118.2077664, 100
El Monte,34.075573,-118.008123, 100
Long Beach,33.7883943,-118.1080725, 100
Azusa,34.1301592,-117.8960004, 100
La Cañada Flintridge,34.204859,-118.200456, 100
Azusa,34.1138521,-117.8897121, 100
Alhambra,34.080498,-118.122697, 100
Fullerton,33.8700498,-117.9673462, 100
Los Angeles,34.1058069,-118.1994905, 100
Los Angeles,34.0590842,-118.3766319, 100
Los Angeles,34.1390349,-118.2089479, 100
Long Beach,33.8350173,-118.1889413, 100
Fullerton,33.85981,-117.9250115, 100
Monrovia,34.1508649,-118.0078563, 100
West Covina,34.050466,-117.908465, 100
Bakersfield,35.411857,-119.058448, 100
Bakersfield,35.3974666,-119.1106988, 100
Bakersfield,35.4090348,-119.0207158, 100
Taft,35.1502842,-119.4558146, 100
Arvin,35.209404,-118.841704, 100
Bakersfield,35.3693304,-119.1095509, 100
Bakersfield,35.3537135,-119.0437106, 100
Bakersfield,35.3538867,-118.9315099, 100
Bakersfield,35.3972064,-119.0077812, 100
Baldwin Park,34.0673154,-117.9920759, 100
Rancho Palos Verdes,33.7491379,-118.40723, 100
Westminster,33.7309281,-117.97262979999999, 100
West Covina,34.07485,-117.9081885, 100
Los Angeles,34.0737723,-118.2077664, 100
El Monte,34.075573,-118.008123, 100
Temple City,34.1132845,-118.0733839, 100
Rosemead,34.069459,-118.090162, 100
Alhambra,34.080498,-118.122697, 100
Fullerton,33.8700498,-117.9673462, 100
Los Angeles,34.1058069,-118.1994905, 100
Long Beach,33.8350173,-118.1889413, 100
Los Angeles,34.0590842,-118.3766319, 100
Fullerton,33.9100977,-117.8807741, 100
Los Angeles,34.1390349,-118.2089479, 100
Fullerton,33.85981,-117.9250115, 100
Monrovia,34.1508649,-118.0078563, 100
West Covina,34.050466,-117.908465, 100
Palm Springs,33.845124,-116.546003, 100
Big Bear Lake,34.2439029,-116.8979265, 100
Riverside,33.977114,-117.339503, 100
Murrieta,33.5556067,-117.1735596, 100
Redlands,34.0560368,-117.1569106, 100
Desert Hot Springs,33.96907789999999,-116.5010095, 100
Murrieta,33.6410867,-117.1688458, 100
Murrieta,33.5522114,-117.195649, 100
Big Bear Lake,34.242977,-116.887908, 100
Temecula,33.4819816,-117.0928339, 100
Laguna Niguel,33.5424877,-117.6918624, 100
Temecula,33.4790601,-117.1386587, 100
San Bernardino,34.1917566,-117.3605948, 100
Palm Springs,33.8158841,-116.4840337, 100
Fallbrook,33.376848,-117.251754, 100
San Bernardino,34.066269,-117.278348, 100
Desert Hot Springs,33.96112,-116.510443, 100
Yucca Valley,34.1158822,-116.4581996, 100
Big Bear Lake,34.2439029,-116.8979265, 100
Big Bear Lake,34.242977,-116.887908, 100
Crestline,34.2439264,-117.2765662, 100
Apple Valley,34.54020089999999,-117.2708072, 100
Hesperia,34.4264171,-117.3463791, 100
Palm Springs,33.845124,-116.546003, 100
Big Bear Lake,34.2439029,-116.8979265, 100
Riverside,33.977114,-117.339503, 100
Murrieta,33.5556067,-117.1735596, 100
Redlands,34.0560368,-117.1569106, 100
Irvine,33.66917520000001,-117.7654926, 100
Murrieta,33.6410867,-117.1688458, 100
Murrieta,33.5522114,-117.195649, 100
Desert Hot Springs,33.96907789999999,-116.5010095, 100
Big Bear Lake,34.242977,-116.887908, 100
Temecula,33.4819816,-117.0928339, 100
Laguna Niguel,33.5424877,-117.6918624, 100
Temecula,33.4790601,-117.1386587, 100
San Bernardino,34.1917566,-117.3605948, 100
Irvine,33.6441029,-117.7441362, 100
Fallbrook,33.376848,-117.251754, 100
San Bernardino,34.066269,-117.278348, 100
Palm Springs,33.8158841,-116.4840337, 100
Yucca Valley,34.1158822,-116.4581996, 100
Los Angeles,34.0737723,-118.2077664, 100
Temple City,34.1132845,-118.0733839, 100
Alhambra,34.080498,-118.122697, 100
Rosemead,34.069459,-118.090162, 100
Alhambra,34.0680924,-118.1496024, 100
Long Beach,33.8350173,-118.1889413, 100
Los Angeles,34.1058069,-118.1994905, 100
Los Angeles,34.0778675,-118.2660213, 100
South Gate,33.947212,-118.213641, 100
Los Angeles,34.068618,-118.200234, 100
Inglewood,33.9461184,-118.3296408, 100
Los Angeles,34.042993,-118.261128, 100
Los Angeles,34.1390349,-118.2089479, 100
Pico Rivera,33.961528799999996,-118.1101346, 100
Bell,33.9667347,-118.1572369, 100
Alhambra,34.087596,-118.152276, 100
Los Angeles,34.0487798,-118.259401, 100
Alhambra,34.0919456,-118.14256, 100
Westminster,33.7309281,-117.97262979999999, 100
Los Angeles,34.0737723,-118.2077664, 100
Temple City,34.1132845,-118.0733839, 100
Long Beach,33.8350173,-118.1889413, 100
El Monte,34.075573,-118.008123, 100
Alhambra,34.080498,-118.122697, 100
Rosemead,34.069459,-118.090162, 100
Los Angeles,34.1058069,-118.1994905, 100
Los Angeles,34.1390349,-118.2089479, 100
Fullerton,33.85981,-117.9250115, 100
Alhambra,34.0680924,-118.1496024, 100
Los Angeles,34.0778675,-118.2660213, 100
Lakewood,33.8328615,-118.1603436, 100
Los Angeles,34.068618,-118.200234, 100
Lakewood,33.8458303,-118.0956937, 100
Temple City,34.0895269,-118.057304, 100
Alhambra,34.0874961,-118.1346169, 100
Los Angeles,34.042993,-118.261128, 100
Rancho Palos Verdes,33.7491379,-118.40723, 100
Westminster,33.7309281,-117.97262979999999, 100
Long Beach,33.7883943,-118.1080725, 100
Bellflower,33.8725485,-118.1109266, 100
Los Angeles,34.0737723,-118.2077664, 100
Long Beach,33.8350173,-118.1889413, 100
El Monte,34.075573,-118.008123, 100
Fullerton,33.85981,-117.9250115, 100
Long Beach,33.76826399999999,-118.176987, 100
Lakewood,33.8328615,-118.1603436, 100
Long Beach,33.7690909,-118.1922195, 100
Lakewood,33.8458303,-118.0956937, 100
Long Beach,33.7749565,-118.1457044, 100
Signal Hill,33.7901935,-118.1592858, 100
Westminster,33.7516279,-118.006652, 100
Norwalk,33.917305,-118.0693506, 100
Temple City,34.0895269,-118.057304, 100
La Palma,33.8582336,-118.0387771, 100
Los Angeles,34.042993,-118.261128, 100
Belmont,37.5263915,-122.2835379, 100
Millbrae,37.6020855,-122.3923757, 100
San Francisco,37.780882,-122.474169, 100
San Leandro,37.6910189,-122.152891, 100
Menlo Park,37.4557474,-122.1829261, 100
San Francisco,37.742666,-122.490045, 100
South San Francisco,37.6496627,-122.4689549, 100
Daly City,37.6929808,-122.4742165, 100
El Cerrito,37.9102604,-122.299498, 100
San Francisco,37.7895975,-122.4042789, 100
Mill Valley,37.8985431,-122.5376224, 100
Mountain View,37.4158448,-122.07729, 100
San Mateo,37.573534,-122.334446, 100
Alamo,37.8474001,-122.0308397, 100
San Mateo,37.55478799999999,-122.303095, 100
San Francisco,37.7123128,-122.4030922, 100
Dublin,37.70581689999999,-121.9222574, 100
Oakland,37.834671900000004,-122.2121825, 100
Daly City,37.6635244,-122.4686029, 100
San Francisco,37.7872086,-122.4008958, 100
San Francisco,37.780882,-122.474169, 100
Millbrae,37.6020855,-122.3923757, 100
Napa,38.301256,-122.310814, 100
Mill Valley,37.8985431,-122.5376224, 100
San Leandro,37.6910189,-122.152891, 100
San Francisco,37.742666,-122.490045, 100
El Cerrito,37.9102604,-122.299498, 100
San Pablo,37.9679834,-122.3442743, 100
San Francisco,37.7895975,-122.4042789, 100
San Francisco,37.7607091,-122.5056076, 100
Daly City,37.6929808,-122.4742165, 100
South San Francisco,37.6496627,-122.4689549, 100
Alamo,37.8474001,-122.0308397, 100
Menlo Park,37.4557474,-122.1829261, 100
Oakland,37.834671900000004,-122.2121825, 100
San Francisco,37.7872086,-122.4008958, 100
San Francisco,37.7123128,-122.4030922, 100
Napa,38.2803153,-122.2653379, 100
Sausalito,37.8615173,-122.4942713, 100
Benicia,38.05054,-122.146677, 100
Napa,38.301256,-122.310814, 100
San Francisco,37.780882,-122.474169, 100
Millbrae,37.6020855,-122.3923757, 100
San Leandro,37.6910189,-122.152891, 100
San Pablo,37.9679834,-122.3442743, 100
El Cerrito,37.9102604,-122.299498, 100
Mill Valley,37.8985431,-122.5376224, 100
San Francisco,37.742666,-122.490045, 100
Alamo,37.8474001,-122.0308397, 100
Napa,38.2803153,-122.2653379, 100
San Francisco,37.7895975,-122.4042789, 100
Tracy,37.723082,-121.532254, 100
Daly City,37.6929808,-122.4742165, 100
Oakland,37.834671900000004,-122.2121825, 100
South San Francisco,37.6496627,-122.4689549, 100
Menlo Park,37.4557474,-122.1829261, 100
Concord,37.9782646,-121.9939511, 100
Fairfield,38.2205054,-122.1265134, 100
Dublin,37.70581689999999,-121.9222574, 100
Berkeley,37.86299,-122.2583756, 100
Berkeley,37.870726,-122.281596, 100
Berkeley,37.8588201,-122.2528181, 100
San Francisco,37.780882,-122.474169, 100
Berkeley,37.890742,-122.285773, 100
Millbrae,37.6020855,-122.3923757, 100
San Leandro,37.6910189,-122.152891, 100
El Cerrito,37.9102604,-122.299498, 100
San Pablo,37.9679834,-122.3442743, 100
San Francisco,37.742666,-122.490045, 100
Mill Valley,37.8985431,-122.5376224, 100
San Francisco,37.7895975,-122.4042789, 100
Alamo,37.8474001,-122.0308397, 100
Oakland,37.834671900000004,-122.2121825, 100
Daly City,37.6929808,-122.4742165, 100
South San Francisco,37.6496627,-122.4689549, 100
Menlo Park,37.4557474,-122.1829261, 100
Napa,38.2803153,-122.2653379, 100
San Francisco,37.7872086,-122.4008958, 100
San Francisco,37.7123128,-122.4030922, 100
Los Angeles,34.0590842,-118.3766319, 100
Burbank,34.167715,-118.322948, 100
Los Angeles,34.046744,-118.4483181, 100
Santa Monica,34.0210438,-118.4959022, 100
Long Beach,33.8350173,-118.1889413, 100
Los Angeles,34.102056,-118.314989, 100
Los Angeles,34.0499909,-118.4354707, 100
Los Angeles,34.0778675,-118.2660213, 100
Los Angeles,34.040663,-118.437858, 100
Los Angeles,34.055283,-118.44132, 100
Los Angeles,34.0518732,-118.3765534, 100
Inglewood,33.9461184,-118.3296408, 100
West Los Angeles,34.0398329,-118.4629766, 100
West Hollywood,34.0908236,-118.3758519, 100
Los Angeles,34.097565,-118.335702, 100
Los Angeles,34.042993,-118.261128, 100
West Hollywood,34.0911126,-118.3553352, 100
Studio City,34.1401856,-118.3792302, 100
Big Bear Lake,34.2439029,-116.8979265, 100
Palm Springs,33.845124,-116.546003, 100
Big Bear Lake,34.242977,-116.887908, 100
Riverside,33.977114,-117.339503, 100
Redlands,34.0560368,-117.1569106, 100
Desert Hot Springs,33.96907789999999,-116.5010095, 100
Murrieta,33.6410867,-117.1688458, 100
San Bernardino,34.1917566,-117.3605948, 100
San Bernardino,34.066269,-117.278348, 100
Yucca Valley,34.1158822,-116.4581996, 100
Palm Springs,33.8158841,-116.4840337, 100
Crestline,34.2439264,-117.2765662, 100
Desert Hot Springs,33.96112,-116.510443, 100
Palm Springs,33.851946,-116.5517104, 100
Yucaipa,34.033625,-117.0430865, 100
Eastvale,33.9605063,-117.5925255, 100
Corona,33.8782718,-117.5983052, 100
Moreno Valley,33.902283,-117.2255644, 100
Riverside,33.8954533,-117.4906076, 100
Rocklin,38.79597,-121.2893884, 100
Rocklin,38.810834,-121.2827168, 100
Chico,39.761252999999996,-121.834311, 100
Oroville,39.476956,-121.547544, 100
Chico,39.73922270000001,-121.8039842, 100
Yuba City,39.1123457,-121.6278121, 100
Yuba City,39.152118,-121.625431, 100
