40.5767; -124.2633
40.5767; -124.2633
34.40139; -118.91778
36.85889; -120.45611
38.67222; -121.15778
38.672127; -121.157838
34.100; -117.467
39.44583; -123.80528
39.44583; -123.80528
41.60722; -122.84194
41.59611; -122.84194
41.60722; -122.84194
40.59806; -124.15722
37.55139; -122.26639
33.70861; -117.95639
33.70861; -117.95639
33.708618; -117.956295
36.633; -119.683
37.54833; -121.98861
37.55417; -121.99917
37.57889; -121.97778
37.57639; -121.97139
37.52278; -121.97167
37.53306; -121.92028
37.48722; -121.92917
36.750; -119.767
36.74778; -119.77250
33.88000; -117.92861
33.88000; -117.92861
38.26083; -121.30306
38.260842; -121.303122
33.77889; -117.96028
33.89361; -118.30778
33.89361; -118.30778
37.01194; -121.58000
37.00167; -121.54083
37.012048; -121.580080
34.17083; -118.25000
34.13083; -117.85417
34.13083; -117.85417
34.44056; -119.81361
36.50667; -121.44444
36.50667; -121.44444
34.03111; -117.31667
34.03111; -117.31667
39.21917; -121.05833
39.21917; -121.05833
36.32083; -121.24389
39.36389; -121.69361
39.36750; -121.68944
35.12083; -120.61944
35.12083; -120.61944
34.96556; -120.57306
37.25778; -120.99889
37.25778; -120.99889
37.45889; -122.43694
37.458840; -122.436848
36.32750; -119.64556
36.32750; -119.64556
33.82861; -118.07361
33.82861; -118.07361
33.91722; -118.34861
33.917214; -118.348607
37.66889; -122.08083
38.61750; -122.86639
33.74194; -116.98306
33.74194; -116.98306
38.01722; -122.28861
38.01722; -122.28861
33.86639; -118.39972
33.86639; -118.39972
34.41278; -117.30611
34.16750; -118.66083
34.16750; -118.66083
34.11833; -117.20250
34.11833; -117.20250
37.56028; -122.35639
37.560199; -122.356277
36.84722; -121.39833
36.83389; -121.38611
32.81111; -115.38028
37.60306; -120.86694
37.60306; -120.86694
33.69278; -118.00028
33.983; -118.217
33.983; -118.217
36.20278; -120.10306
32.84750; -115.56944
32.57833; -117.11722
32.57833; -117.11722
33.71583; -116.34111
33.71583; -116.34111
33.72000; -116.23194
33.72000; -116.23194
34.017; -117.950
34.017; -117.950
33.95750; -118.34611
38.35278; -120.93278
38.35278; -120.93278
33.68417; -117.79250
34.117; -117.967
34.117; -117.967
38.16194; -121.60917
38.16194; -121.60917
38.34889; -120.77417
33.99944; -117.47528
36.72361; -120.06000
36.21278; -121.12611
36.51389; -119.55389
36.51389; -119.55389
34.207721; -118.206979
34.207721; -118.206979
33.93194; -117.94611
33.96389; -117.95278
33.96389; -117.95278
32.77139; -117.02278
32.77139; -117.02278
33.90222; -118.00972
33.84944; -118.04389
33.84944; -118.04389
34.03250; -117.95528
34.03250; -117.95528
33.67528; -116.29750
33.67528; -116.29750
34.11444; -117.77139
37.88583; -122.11806
37.88583; -122.11806
33.53139; -117.76917
33.59972; -117.69944
33.53194; -117.70250
33.53194; -117.70250
33.60917; -117.73278
33.60917; -117.73278
33.68139; -117.34528
33.6944652; -117.3414289
33.64167; -117.69083
39.04306; -122.91583
39.04306; -122.91583
33.84750; -118.12000
33.84750; -118.12000
34.683; -118.150
37.93417; -122.53528
37.81694; -121.28861
37.81694; -121.28861
33.88667; -118.35361
32.74139; -117.03167
32.73333; -117.03361
36.30083; -119.78278
36.30083; -119.78278
38.88722; -121.29611
38.88722; -121.29611
36.200; -119.083
36.200; -119.083
39.27583; -121.66000
39.27444; -121.66194
37.68194; -121.76806
37.38694; -120.72361
37.38694; -120.72361
38.12889; -121.28083
34.04833; -117.25056
33.79333; -118.31611
33.79333; -118.31611
34.64611; -120.46028
34.64611; -120.46028
33.76833; -118.19556
38.81639; -121.19278
38.81639; -121.19278
33.80222; -118.06444
37.36806; -122.09750
37.36806; -122.09750
37.37139; -122.13750
37.37139; -122.13750
37.05833; -120.85000
37.05833; -120.85000
37.23611; -121.96167
37.23611; -121.96167
39.67667; -120.24306
39.67667; -120.24306
33.92472; -118.20194
33.92472; -118.20194
36.96139; -120.06083
36.96139; -120.06083
34.03; -118.75
34.03056; -118.77861
37.64861; -118.97194
33.88889; -118.40528
33.88889; -118.40528
37.80278; -121.22083
35.05889; -119.40083
36.68444; -121.80222
36.68444; -121.80222
38.01944; -122.13417
39.150; -121.583
39.14583; -121.59139
33.98778; -118.18667
33.98778; -118.18667
35.67806; -119.22917
36.75361; -120.38167
33.67833; -117.16694
37.45417; -122.17861
37.300; -120.483
37.300; -120.483
37.90611; -122.54500
37.60083; -122.40139
37.43472; -121.89500
37.43472; -121.89500
33.61278; -117.65611
33.61278; -117.65611
37.66139; -120.99444
34.14417; -118.00194
41.72722; -122.52639
41.72722; -122.52639
34.07083; -117.69750
37.23806; -121.98944
37.238194; -121.989475
34.01444; -118.11444
36.600; -121.900
34.04917; -118.13556
34.049199; -118.135561
34.28083; -118.87333
37.83500; -122.12972
33.94306; -117.22833
37.13056; -121.65444
35.37917; -120.85333
35.37917; -120.85333
41.31444; -122.31139
37.38944; -122.08194
37.42194; -122.08444
33.56944; -117.20250
33.56944; -117.20250
33.5422479; -117.2219790
38.30472; -122.29889
32.67806; -117.09917
32.67083; -117.09278
34.83833; -114.61111
39.26139; -121.01861
39.261435; -121.018602
37.533; -122.033
37.31500; -121.02250
37.31500; -121.02250
33.61667; -117.89750
33.61667; -117.89750
33.92722; -117.56139
33.92722; -117.56139
33.90694; -118.08333
33.90694; -118.08333
38.10750; -122.56972
37.76917; -120.85694
37.80444; -122.27083
37.805302; -122.272539
37.8786; -122.2241
37.99750; -121.71250
33.21167; -117.32583
33.21167; -117.32583
34.44917; -119.24667
34.44917; -119.24667
34.05278; -117.62778
33.80306; -117.83250
36.62444; -119.31361
37.88278; -122.17972
39.74750; -122.19639
39.517; -121.550
39.48861; -121.48861
39.50222; -121.50444
34.19139; -119.18250
34.19139; -119.18250
36.61778; -121.91667
36.61917; -121.92111
37.62278; -122.48556
33.72556; -116.36944
33.82389; -116.53028
33.82389; -116.53028
34.58111; -118.10056
34.57944; -118.11667
37.42917; -122.13806
37.44556; -122.16083
33.78694; -118.39667
33.78694; -118.39667
39.75972; -121.62139
39.75694; -121.57111
39.71056; -121.61639
33.90000; -118.16667
36.61167; -119.52694
34.15611; -118.13194
34.15611; -118.13194
35.64083; -120.65389
35.62667; -120.69000
37.47306; -121.13278
37.47306; -121.13278
33.79667; -117.22444
33.796576; -117.224382
33.79472; -117.22361
38.24583; -122.63139
33.98889; -118.08917
33.98889; -118.08917
37.817; -122.233
37.821994; -122.231405
38.00444; -122.29111
35.14833; -120.64806
35.1552532; -120.6723950
38.02806; -121.88472
33.88250; -117.85500
33.88250; -117.85500
38.72972; -120.79861
37.94806; -122.05250
37.66250; -121.87472
37.67250; -121.88250
38.48194; -120.84472
38.48194; -120.84472
38.90889; -123.69306
38.90889; -123.69306
34.06083; -117.75583
34.06083; -117.75583
34.16028; -119.19444
34.16028; -119.19444
36.06861; -119.02750
36.06861; -119.02750
39.81028; -120.46972
39.810151; -120.469843
37.37500; -122.21861
37.37500; -122.21861
37.38222; -122.22778
32.97000; -117.03861
32.97000; -117.03861
38.58917; -121.30278
38.58500; -121.29722
34.12333; -117.57944
34.12333; -117.57944
33.76917; -116.42111
33.75833; -118.36417
33.75833; -118.36417
33.64139; -117.59444
33.64139; -117.59444
40.17667; -122.23806
40.17667; -122.23806
40.583; -122.367
40.57667; -122.37028
34.05472; -117.18250
33.85639; -118.37694
33.85639; -118.37694
37.48278; -122.23611
36.59639; -119.45028
34.11139; -117.38250
34.11139; -117.38250
37.93583; -122.34778
37.93583; -122.34778
35.62250; -117.67083
40.49917; -124.10639
38.16389; -121.69583
37.74056; -121.12833
37.7405; -121.1282
37.73139; -120.94361
37.73139; -120.94361
33.94806; -117.39611
33.95278; -117.37889
38.80000; -121.24667
38.800011; -121.246731
38.34722; -122.69528
33.75944; -118.34167
33.75944; -118.34167
33.77361; -118.36083
33.77361; -118.36083
34.067; -118.083
34.067; -118.083
38.75250; -121.28944
38.752434; -121.289338
37.96250; -122.55500
38.55556; -121.46889
36.67778; -121.65556
37.97472; -122.56167
34.100; -117.300
34.1255; -117.2946
37.62528; -122.42528
37.625288; -122.425266
37.623; -122.442
37.49917; -122.26333
37.499187; -122.263278
33.43778; -117.62028
33.43778; -117.62028
34.10278; -117.81611
34.28722; -118.43889
34.09417; -118.09833
34.09417; -118.09833
33.78722; -116.96667
33.78722; -116.96667
33.7594644; -116.9608571
36.60667; -120.18917
37.333; -121.900
37.335278; -121.891944
36.84417; -121.53722
33.49944; -117.66167
33.49944; -117.66167
37.72500; -122.15611
35.27417; -120.66306
33.14194; -117.17028
33.14194; -117.17028
34.12278; -118.11306
34.12278; -118.11306
37.55417; -122.31306
37.55417; -122.31306
37.96222; -122.34556
37.97361; -122.53111
37.78000; -121.97806
37.78000; -121.97806
36.61722; -121.84833
36.61722; -121.84833
36.70806; -119.55583
33.74083; -117.88139
33.74083; -117.88139
34.42583; -119.71417
37.35444; -121.96917
34.41667; -118.50639
36.97194; -122.02639
36.97205; -122.026252
33.93750; -118.06722
33.937443; -118.067155
34.95139; -120.43333
34.95139; -120.43333
34.02194; -118.48139
34.35583; -119.06833
34.35583; -119.06833
38.44861; -122.70472
38.448611; -122.704722
32.86972; -116.97111
37.27250; -122.01944
37.272443; -122.019538
37.85917; -122.48528
37.85917; -122.48528
37.05139; -122.01333
37.05139; -122.01333
33.75917; -118.08250
33.75917; -118.08250
36.61111; -121.84472
36.61111; -121.84472
38.39917; -122.82694
36.57083; -119.61194
35.50056; -119.27167
40.67806; -122.37000
40.67806; -122.37000
34.16472; -118.05083
34.16472; -118.05083
33.79935; -118.16558
33.79935; -118.16558
34.27111; -118.73944
32.99528; -117.26028
32.99528; -117.26028
36.42472; -121.32639
36.42472; -121.32639
34.59389; -120.13972
34.59389; -120.13972
38.28889; -122.45889
37.98444; -120.38167
37.984361; -120.381767
34.04889; -118.04833
34.04889; -118.04833
33.94417; -118.19500
33.94417; -118.19500
38.94000; -119.97694
34.11306; -118.15583
34.11306; -118.15583
37.65611; -122.42556
37.65611; -122.42556
38.50528; -122.47028
38.50278; -122.46972
33.80250; -117.99444
33.80250; -117.99444
37.97556; -121.30083
38.24500; -122.01694
38.24500; -122.01694
37.37111; -122.03750
37.3687667; -122.037056
40.41639; -120.65306
40.41639; -120.65306
38.39306; -120.80250
35.14250; -119.45639
35.13222; -118.44889
40.02444; -122.12389
40.02444; -122.12389
33.50333; -117.12361
34.10278; -118.05806
34.10278; -118.05806
34.18944; -118.87500
34.18944; -118.87500
37.87361; -122.45667
37.87361; -122.45667
33.83472; -118.34139
33.83472; -118.34139
37.73806; -121.43389
41.05917; -124.14306
39.34222; -120.20361
39.34222; -120.20361
36.20667; -119.34250
36.20667; -119.34250
41.95417; -121.47583
41.95417; -121.47583
37.50583; -120.84889
37.50583; -120.84889
33.73972; -117.81361
33.739618; -117.813533
34.13833; -116.07250
39.15028; -123.20778
39.15028; -123.20778
37.59222; -122.04583
37.596667; -122.0811
34.100; -117.650
34.0999; -117.6470
38.35389; -121.97278
38.11306; -122.23583
34.27500; -119.22778
34.27500; -119.22778
34.00111; -118.21111
34.00111; -118.21111
34.53611; -117.28833
33.81611; -117.81111
33.81611; -117.81111
36.317; -119.300
36.317; -119.300
33.19361; -117.24111
34.033; -117.867
37.90639; -122.06500
37.90639; -122.06500
35.59417; -119.34083
37.64500; -120.76750
37.64500; -120.76750
36.92000; -121.76361
41.42417; -122.38444
34.05667; -117.91861
34.08778; -118.37222
38.58056; -121.53028
38.58056; -121.53028
34.14194; -118.81944
34.14194; -118.81944
33.75139; -117.99389
33.75139; -117.99389
33.03722; -115.62139
39.01000; -121.42306
39.01000; -121.42306
33.96556; -118.02444
33.96556; -118.02444
33.60361; -117.27278
33.60750; -117.26028
33.6058569; -117.2758704
39.15472; -122.14944
39.40972; -123.35556
39.52444; -122.19361
38.54611; -122.80528
38.52500; -121.97083
38.52500; -121.97083
36.41639; -119.09944
36.41639; -119.09944
38.67861; -121.77333
37.42083; -122.25972
37.42083; -122.25972
33.888551; -117.813231
38.40306; -122.36222
41.72667; -122.63750
41.72667; -122.63750
39.13472; -121.62611
34.03028; -117.04861
34.133; -116.417
35.12583; -117.98583
Script done on Thu Dec 12 10:19:51 2013
